order_id,order_date,customer_id,product_name,category,quantity,unit_price,region,sales_rep,total_sales
ORD000893,2024-10-21,CUST7248,Garden Tools,Home & Garden,5,245.5,North,Chris Anderson,1227.5
ORD000894,2023-09-19,CUST1336,Jeans,Clothing,1,145.46,South,Mike Davis,145.46
ORD000895,2024-02-02,CUST2975,Running Shoes,Sports,59,267.69,East,Jessica Miller,15793.71
ORD000896,2024-03-18,CUST2574,Board Game,Toys,3,91.82,East,Ryan Thompson,275.46
ORD000897,2023-07-24,CUST7931,Yoga Mat,Sports,5,357.03,North,Chris Anderson,1785.1499999999999
ORD000898,2024-01-13,CUST9410,Cookbook,Books,1,27.36,East,Jessica Miller,27.36
ORD000899,2024-11-23,CUST9638,Sweater,Clothing,4,109.21,Central,Sarah Johnson,436.84
ORD000900,2023-10-25,CUST3434,Yoga Mat,Sports,3,54.69,South,David Wilson,164.07
ORD000901,2023-09-12,CUST1738,Self-Help,Books,1,21.82,Central,Sarah Johnson,21.82
ORD000902,2024-06-06,CUST5151,Yoga Mat,Sports,5,60.43,East,David Wilson,302.15
ORD000903,2024-08-22,CUST3941,Camera,Electronics,4,221.15,South,Chris Anderson,884.6
ORD000904,2023-02-16,CUST8454,Headphones,Electronics,5,1339.78,West,Amanda White,6698.9
ORD000905,2023-09-29,CUST5248,Vacuum Cleaner,Home & Garden,5,86.99,North,Chris Anderson,434.95
ORD000906,2024-07-01,CUST8539,Laptop,Electronics,4,713.41,West,Amanda White,2853.64
ORD000907,2024-05-13,CUST5958,Kitchen Set,Home & Garden,4,249.55,North,Mike Davis,998.2
ORD000908,2023-05-19,CUST1439,Smartphone,Electronics,2,345.49,South,Jessica Miller,690.98
ORD000909,2024-10-26,CUST4127,Sweater,Clothing,5,51.43,North,David Wilson,257.15
ORD000910,2024-04-19,CUST8295,Sneakers,Clothing,2,74.84,West,Jessica Miller,149.68
ORD000911,2023-01-21,CUST1834,Bicycle,Sports,4,115.99,East,John Smith,463.96
ORD000912,2023-04-16,CUST5764,Puzzle,Toys,5,98.26,North,Jessica Miller,491.3
ORD000913,2024-02-14,CUST4799,Bicycle,Sports,4,246.64,North,Ryan Thompson,986.56
ORD000914,2023-01-20,CUST8755,Bicycle,Sports,4,143.44,North,Jessica Miller,573.76
ORD000915,2024-09-29,CUST5718,Board Game,Toys,2,53.11,South,Jessica Miller,106.22
ORD000916,2023-12-19,CUST8675,Tennis Racket,Sports,3,215.36,South,David Wilson,646.08
ORD000917,2024-12-29,,Yoga Mat,Sports,3,337.41,South,Amanda White,1012.23
ORD000918,2023-08-01,CUST3561,Coffee Maker,Home & Garden,2,210.11,Central,Jessica Miller,420.22
ORD000919,2023-04-14,CUST1297,Yoga Mat,Sports,1,138.87,East,David Wilson,138.87
ORD000920,2024-01-01,CUST1523,Action Figure,Toys,5,29.85,North,Emily Taylor,149.25
ORD000921,2024-03-16,CUST5224,Camera,Electronics,4,494.7,East,Emily Taylor,1978.8
ORD000922,2023-02-17,CUST2706,Biography,Books,5,45.85,North,Jessica Miller,229.25
ORD000923,2024-04-13,CUST1687,Laptop,Electronics,1,1216.15,Central,Sarah Johnson,1216.15
ORD000924,2023-06-21,,LEGO Set,Toys,2,89.02,West,Ryan Thompson,178.04
ORD000925,2024-05-25,CUST3014,LEGO Set,Toys,2,28.12,South,Jessica Miller,56.24
ORD000926,2024-03-01,CUST9274,Smartphone,Electronics,3,1285.26,South,Sarah Johnson,3855.7799999999997
ORD000927,2023-09-30,CUST9677,Bedding,Home & Garden,2,127.37,West,Lisa Brown,254.74
ORD000928,2023-05-22,CUST6927,Yoga Mat,Sports,5,369.26,North,Jessica Miller,1846.3
ORD000929,2023-05-30,CUST6542,Smart Watch,Electronics,1,1248.12,East,Chris Anderson,1248.12
ORD000930,2023-06-18,CUST1947,Basketball,Sports,2,172.47,Central,David Wilson,344.94
ORD000931,2024-03-05,CUST6638,Bicycle,Sports,3,352.58,North,David Wilson,1057.74
ORD000932,2024-06-24,CUST9919,Cookbook,Books,2,38.01,Central,Amanda White,76.02
ORD000933,2024-10-29,CUST4232,Running Shoes,Sports,4,357.88,East,,1431.52
ORD000934,2023-02-07,CUST9527,Biography,Books,2,25.6,Central,David Wilson,51.2
ORD000935,2023-08-07,CUST1383,Camera,Electronics,2,917.32,North,Ryan Thompson,1834.64
ORD000936,2024-08-29,CUST9278,Vacuum Cleaner,home & garden,4,254.7,North,John Smith,1018.8
ORD000937,2024-01-17,8352,Kitchen Set,Home & Garden,1,125.71,East,Amanda White,125.71
ORD000938,2023-01-06,CUST9737,Running Shoes,Sports,5,393.61,Central,Lisa Brown,1968.0500000000002
ORD000939,2023-12-25,CUST3293,Garden Tools,Home & Garden,5,210.07,West,Ryan Thompson,1050.35
ORD000940,2023-09-11,CUST8443,Tablet,Electronics,3,871.39,North,Mike Davis,2614.17
ORD000941,2024-12-29,CUST8802,Yoga Mat,Sports,2,55.73,South,Jessica Miller,111.46
ORD000942,2023-03-21,CUST5320,Kitchen Set,Home & Garden,4,138.74,Central,Jessica Miller,554.96
ORD000943,2024-10-13,CUST3668,Yoga Mat,Sports,4,283.38,South,Ryan Thompson,1133.52
ORD000944,2023-05-11,CUST2934,Yoga Mat,Sports,5,73.52,South,Jessica Miller,367.59999999999997
ORD000945,2024-04-29,CUST7694,Smart Watch,Electronics,1,403.89,North,Sarah Johnson,403.89
ORD000946,2024-01-14,CUST5995,Biography,Books,3,11.61,East,David Wilson,34.83
ORD000947,2023-10-29,CUST7910,Basketball,Sports,5,321.7,North,David Wilson,1608.5
ORD000948,2023-10-18,CUST9970,Jeans,Clothing,1,126.49,East,Sarah Johnson,126.49
ORD000949,2023-02-15,CUST7181,Yoga Mat,Sports,3,239.9,West,Amanda White,719.7
ORD000950,2023-05-16,CUST3440,Dress,Clothing,4,102.74,East,Sarah Johnson,410.96
ORD000951,2024-10-01,CUST6554,Remote Car,Toys,4,49.82,Central,John Smith,199.28
ORD000952,2024-11-17,CUST6060,Running Shoes,Sports,1,267.22,Central,Sarah Johnson,267.22
ORD000953,2024-10-21,CUST1866,Fiction Novel,Books,5,17.7,Central,Ryan Thompson,88.5
ORD000954,2023-07-13,CUST3944,Bicycle,Sports,5,361.32,North,David Wilson,1806.6
ORD000955,2023-07-30,CUST9741,Sweater,Clothing,1,129.06,Central,Emily Taylor,129.06
ORD000956,2024-02-16,CUST8160,Fiction Novel,Books,3,29.66,South,Chris Anderson,88.98
ORD000957,2023-01-25,CUST9876,Biography,Books,1,25.28,South,David Wilson,25.28
ORD000958,2023-05-28,CUST3772,Jacket,Clothing,4,119.88,North,Amanda White,479.52
ORD000959,2023-11-30,CUST6243,T-Shirt,Clothing,1,112.73,South,Chris Anderson,112.73
ORD000960,2023-11-28,CUST4318,Bedding,Home & Garden,1,284.23,South,Amanda White,284.23
ORD000961,2024-08-23,CUST5412,Sneakers,Clothing,1,86.12,North,  Emily Taylor ,86.12
ORD000962,2024-04-20,CUST1305,Self-Help,Books,2,12.62,East,Ryan Thompson,25.24
ORD000963,2024-08-23,CUST5990,LEGO Set,Toys,2,35.94,Central,Chris Anderson,71.88
ORD000964,2024-04-01,CUST7116,Smart Watch,Electronics,2,850.56,Central,Mike Davis,1701.12
ORD000965,2023-09-09,CUST1016,Self-Help,Books,1,48.45,West,Amanda White,48.45
ORD000966,2023-10-24,CUST5477,Action Figure,Toys,4,15.05,Central,David Wilson,60.2
ORD000967,2024-11-27,CUST5609,Running Shoes,Sports,5,340.91,North,Mike Davis,1704.5500000000002
ORD000968,2024-06-30,CUST3288,Fiction Novel,Books,1,22.03,Central,David Wilson,22.03
ORD000969,2024-03-18,CUST5282,Dress,Clothing,3,85.63,West,David Wilson,256.89
ORD000970,2023-09-09,CUST6381,Board Game,Toys,5,44.04,North,Mike Davis,220.2
ORD000971,2024-10-23,CUST7769,Camera,Electronics,2,819.49,Central,Jessica Miller,1638.98
ORD000972,2024-02-07,CUST9825,Fiction Novel,Books,1,41.49,North,Jessica Miller,41.49
ORD000973,2024-11-19,CUST6864,Tablet,Electronics,5,1463.65,West,Mike Davis,7318.25
ORD000974,2024-12-14,CUST1153,Laptop,Electronics,4,801.5,South,John Smith,3206.0
ORD000975,2023-10-15,CUST4623,Board Game,Toys,3,31.28,South,Jessica Miller,93.84
ORD000976,2024-01-07,CUST4425,Tablet,Electronics,5,840.69,North,Lisa Brown,4203.450000000001
ORD000977,2024-10-15,CUST3793,Basketball,Sports,4,351.22,Central,Lisa Brown,1404.88
ORD000978,2024-11-06,CUST2070,Remote Car,Toys,2,72.13,Central,Mike Davis,144.26
ORD000979,2023-03-08,CUST5494,Jacket,Clothing,5,141.36,South,John Smith,706.8000000000001
ORD000980,2024-12-10,CUST1032,Remote Car,Toys,4,67.23,West,John Smith,268.92
ORD000981,2023-11-27,CUST9119,Yoga Mat,Sports,4,127.76,East,Ryan Thompson,511.04
ORD000982,2023-02-14,CUST8354,Action Figure,Toys,5,18.99,East,John Smith,94.94999999999999
ORD000983,2024-02-06,CUST4696,Jacket,Clothing,1,30.64,West,Sarah Johnson,30.64
ORD000984,2023-09-13,CUST1456,Jeans,Clothing,1,62.8,West,Chris Anderson,62.8
ORD000985,2023-01-25,CUST4905,Biography,Books,4,43.62,East,John Smith,174.48
ORD000986,2023-12-08,CUST8184,Cookbook,Books,5,47.74,North,Jessica Miller,238.70000000000002
ORD000987,2024-08-15,CUST6132,Laptop,Electronics,4,1466.88,North,Mike Davis,5867.52
ORD000988,2023-03-05,CUST2668,Basketball,Sports,1,138.05,North,Ryan Thompson,138.05
ORD000989,2023-02-23,CUST4819,Bedding,Home & Garden,4,138.45,Central,Amanda White,553.8
ORD000990,2023-01-11,CUST2659,Yoga Mat,Sports,5,199.08,East,John Smith,995.4000000000001
ORD000991,2024-04-09,CUST2106,Biography,Books,1,33.51,Central,Lisa Brown,33.51
ORD000992,2024-08-09,CUST8284,Sweater,Clothing,4,86.16,South,Lisa Brown,344.64
ORD000993,2023-05-21,CUST6861,Laptop,Electronics,5,365.98,East,Amanda White,1829.9
ORD000994,2024-07-08,CUST7042,Jeans,Clothing,3,81.04,North,Ryan Thompson,243.12
ORD000995,2024-08-23,CUST1894,Action Figure,Toys,5,19.87,West,Emily Taylor,99.35000000000001
ORD000996,2023-07-20,CUST4102,Sweater,Clothing,3,138.11,West,Jessica Miller,414.33000000000004
ORD000997,2024-09-06,CUST5909,Board Game,Toys,3,87.42,West,Emily Taylor,262.26
ORD000998,2023-06-16,CUST4594,Headphones,Electronics,4,1338.94,North,Lisa Brown,5355.76
ORD000999,2024-12-10,CUST7158,Sneakers,Clothing,3,101.11,South,Chris Anderson,303.33
ORD001000,2023-07-08,CUST2887,Tablet,Electronics,5,212.86,South,David Wilson,1064.3000000000002
ORD001001,2024-03-26,CUST1486,Sweater,Clothing,1,96.14,South,Lisa Brown,96.14
ORD001002,2023-10-18,CUST5029,Jeans,Clothing,3,135.1,South,Lisa Brown,405.29999999999995
ORD001003,2023-01-23,CUST7208,Jacket,Clothing,2,138.38,North,Emily Taylor,276.76
ORD001004,2023-08-04,CUST9633,Bedding,Home & Garden,2,94.84,Central,Chris Anderson,189.68
ORD001005,2024-12-29,CUST4140,Laptop,Electronics,2,387.76,Central,Chris Anderson,775.52
ORD001006,2024-12-12,CUST1756,Garden Tools,Home & Garden,65,191.88,Central,Amanda White,12472.199999999999
ORD001007,2023-07-13,CUST5588,Biography,Books,1,41.58,South,Ryan Thompson,41.58
ORD001008,2024-08-21,CUST2062,Tennis Racket,Sports,5,297.74,South,Ryan Thompson,1488.7
ORD001009,2024-02-02,CUST6272,Remote Car,Toys,2,46.81,East,Ryan Thompson,93.62
ORD001010,2024-12-12,CUST1599,Yoga Mat,Sports,5,202.66,South,Lisa Brown,1013.3
ORD001011,2023-07-27,CUST3575,Tennis Racket,Sports,4,173.46,East,David Wilson,693.84
ORD001012,2024-07-17,CUST6760,Smartphone,Electronics,5,1177.11,South,Amanda White,5885.549999999999
ORD001013,2023-02-12,CUST8086,Bicycle,Sports,4,257.92,West,Emily Taylor,1031.68
ORD001014,2024-05-24,CUST5351,Garden Tools,Home & Garden,2,133.24,North,Emily Taylor,266.48
ORD001015,2023-03-26,CUST4731,Kitchen Set,Home & Garden,3,168.45,North,Sarah Johnson,505.34999999999997
ORD001016,2023-03-15,CUST5096,Coffee Maker,Home & Garden,3,177.43,East,David Wilson,532.29
ORD001017,2023-07-15,CUST9898,Remote Car,Toys,98,99.83,East,John Smith,9783.34
ORD001018,2023-11-03,CUST1194,Garden Tools,Home & Garden,4,241.44,West,Ryan Thompson,965.76
ORD001019,2023-06-02,CUST4829,Tennis Racket,Sports,4,110.1,Central,Amanda White,440.4
ORD001020,2024-07-19,CUST8025,Yoga Mat,Sports,2,152.75,West,Lisa Brown,305.5
ORD001021,2024-03-25,CUST6006,Bicycle,Sports,2,36.29,North,Jessica Miller,72.58
ORD001022,2024-11-05,CUST9808,Garden Tools,Home & Garden,4,90.88,East,Emily Taylor,363.52
ORD001023,2024-08-24,CUST6410,Camera,Electronics,2,1220.97,Central,Amanda White,2441.94
ORD001024,2024-09-14,CUST2043,Self-Help,Books,4,49.21,Central,Chris Anderson,196.84
ORD001025,2023-07-12,CUST5991,Basketball,Sports,90,148.32,North,Mike Davis,13348.8
ORD001026,2023-04-17,CUST9005,Remote Car,Toys,5,30.1,North,Mike Davis,150.5
ORD001027,2023-07-23,CUST2146,Headphones,Electronics,5,568.96,West,John Smith,2844.8
ORD001028,2024-01-13,CUST7407,Fiction Novel,Books,4,16.87,South,Sarah Johnson,67.48
ORD001029,2023-05-13,CUST3128,Self-Help,Books,2,29.13,South,David Wilson,58.26
ORD001030,2024-03-18,CUST4325,Puzzle,Toys,3,28.5,Central,Jessica Miller,85.5
ORD001031,2023-10-10,CUST5044,T-Shirt,Clothing,4,148.84,Central,Emily Taylor,595.36
ORD001032,2024-08-05,CUST5717,Yoga Mat,Sports,1,198.51,West,Emily Taylor,198.51
ORD001033,2024-12-18,CUST7800,Board Game,Toys,2,48.24,South,Mike Davis,96.48
ORD001034,2024-09-24,CUST2565,Puzzle,Toys,2,53.92,West,John Smith,107.84
ORD001035,2023-09-03,CUST4559,Jacket,Clothing,1,134.73,West,,134.73
ORD001036,2024-07-20,CUST7719,Tablet,Electronics,3,299.49,West,Mike Davis,898.47
ORD001037,2023-09-16,CUST7244,Dress,Clothing,4,25.8,,Chris Anderson,103.2
ORD001038,2023-07-19,CUST6359,Basketball,Sports,2,29.03,West,Jessica Miller,58.06
ORD001039,2024-04-17,CUST3297,Laptop,Electronics,4,912.96,West,David Wilson,3651.84
ORD001040,2023-06-15,CUST9759,T-Shirt,Clothing,1,98.91,West,Mike Davis,98.91
ORD001041,2023-03-21,CUST3915,LEGO Set,Toys,3,72.58,South,John Smith,217.74
ORD001042,2024-11-22,CUST2684,Cookbook,Books,5,27.68,West,David Wilson,138.4
ORD001043,2024-03-30,CUST5091,Camera,Electronics,2,206.07,East,Lisa Brown,412.14
ORD001044,2023-07-24,CUST4148,Laptop,Electronics,71,748.19,North,Lisa Brown,53121.490000000005
ORD001045,2023-04-09,CUST2764,Action Figure,Toys,5,76.54,East,Emily Taylor,382.70000000000005
ORD001046,2024-07-29,CUST8010,Action Figure,Toys,4,68.1,North,Lisa Brown,272.4
ORD001047,2023-08-07,CUST1196,Tablet,Electronics,3,620.38,West,Lisa Brown,1861.1399999999999
ORD001048,2024-04-14,CUST7045,T-Shirt,Clothing,5,105.54,North,Sarah Johnson,527.7
ORD001049,2023-08-12,CUST9784,Running Shoes,Sports,1,312.83,Central,Mike Davis,312.83
ORD001050,2023-09-15,CUST3177,Camera,Electronics,4,621.66,East,Mike Davis,2486.64
ORD001051,2024-10-12,CUST6490,Board Game,Toys,1,98.13,North,Amanda White,98.13
ORD001052,2024-08-22,CUST1217,Yoga Mat,Sports,5,216.63,South,John Smith,1083.15
ORD001053,2024-09-23,CUST2300,Tablet,Electronics,2,507.32,North,Mike Davis,1014.64
ORD001054,2024-01-19,CUST4900,Running Shoes,Sports,1,100.75,Central,Jessica Miller,100.75
ORD001055,2023-12-03,CUST9533,Jacket,Clothing,1,61.28,West,David Wilson,61.28
ORD001056,2023-01-25,CUST1885,Sweater,Clothing,5,63.07,South,Lisa Brown,315.35
ORD001057,2024-09-14,CUST2058,Bicycle,Sports,1,145.61,West,Sarah Johnson,145.61
ORD001058,2023-07-17,CUST2503,Smart Watch,Electronics,2,1489.62,South,Amanda White,2979.24
ORD001059,2024-07-16,CUST6103,Jeans,Clothing,4,85.97,South,Lisa Brown,343.88
ORD001060,2023-09-08,CUST8344,Tennis Racket,Sports,5,252.19,South,David Wilson,1260.95
ORD001061,2024-05-07,CUST7925,Tablet,Electronics,4,717.72,Central,Amanda White,2870.88
ORD001062,2024-03-19,CUST5918,Sneakers,Clothing,1,22.58,Central,Ryan Thompson,22.58
ORD001063,2023-06-06,CUST5640,Cookbook,Books,4,20.29,West,Ryan Thompson,81.16
ORD001064,2024-09-12,CUST3535,Basketball,Sports,2,149.96,South,John Smith,299.92
ORD001065,2023-01-14,,Biography,Books,4,29.66,West,Jessica Miller,118.64
ORD001066,2023-11-12,CUST7304,Remote Car,Toys,1,21.05,Central,Mike Davis,21.05
ORD001067,2023-07-18,CUST9349,Running Shoes,Sports,3,314.23,West,Emily Taylor,942.69
ORD001068,2024-12-14,CUST4970,Smart Watch,Electronics,2,700.93,West,John Smith,1401.86
ORD001069,2024-01-06,CUST8462,LEGO Set,Toys,3,74.29,South,David Wilson,222.87
ORD001070,2023-09-11,CUST2912,Textbook,Books,1,48.07,North,Chris Anderson,48.07
ORD001071,2024-02-12,CUST7929,Remote Car,Toys,2,97.8,South,Chris Anderson,195.6
ORD001072,2023-09-16,CUST6045,Board Game,Toys,4,57.55,West,Sarah Johnson,230.2
ORD001073,2023-04-22,CUST5407,Remote Car,Toys,2,81.02,South,Chris Anderson,162.04
ORD001074,2024-12-16,CUST2587,Coffee Maker,Home & Garden,1,296.5,North,Chris Anderson,296.5
ORD001075,2024-06-21,CUST4053,Running Shoes,Sports,3,299.89,South,Lisa Brown,899.67
ORD001076,2024-05-13,CUST4041,Dress,Clothing,2,143.3,South,John Smith,286.6
ORD001077,2023-07-07,CUST2789,Jacket,Clothing,4,147.78,South,Sarah Johnson,591.12
ORD001078,2023-10-28,CUST4846,Headphones,Electronics,1,362.09,West,Jessica Miller,362.09
ORD001079,2024-11-19,CUST1685,Laptop,Electronics,1,279.37,North,Lisa Brown,279.37
ORD001080,2024-06-18,CUST5355,Headphones,Electronics,98,983.88,West,Jessica Miller,96420.24
ORD001081,2023-12-12,CUST6164,Self-Help,Books,3,23.46,South,Emily Taylor,70.38
ORD001082,2024-11-12,CUST2641,Yoga Mat,Sports,71,254.05,North,Jessica Miller,18037.55
ORD001083,2024-12-16,CUST5578,Tennis Racket,Sports,5,34.63,South,Emily Taylor,173.15
ORD001084,2024-04-07,CUST6278,Self-Help,Books,1,30.6,North,  Emily Taylor ,30.6
ORD001085,2023-02-16,CUST7556,Board Game,Toys,4,72.62,,Sarah Johnson,290.48
ORD001086,2023-12-23,CUST7305,Yoga Mat,Sports,1,395.08,East,Amanda White,395.08
ORD001087,2023-07-19,CUST1520,Action Figure,Toys,5,88.94,South,Jessica Miller,444.7
ORD001088,2023-03-31,CUST2895,Kitchen Set,Home & Garden,4,296.55,West,Ryan Thompson,1186.2
ORD001089,2023-09-04,CUST2728,Jeans,Clothing,1,42.16,West,John Smith,42.16
ORD001090,2023-06-14,CUST8803,Bedding,Home & Garden,3,236.9,North,Mike Davis,710.7
ORD001091,2024-07-01,CUST2059,Puzzle,Toys,2,22.69,East,Chris Anderson,45.38
ORD001092,2024-01-26,CUST4662,Remote Car,Toys,2,97.13,East,Sarah Johnson,194.26
ORD001093,2023-10-25,CUST2902,Laptop,Electronics,2,315.88,Central,Emily Taylor,631.76
ORD001094,2023-05-11,CUST9775,Bedding,Home & Garden,1,185.77,South,Chris Anderson,185.77
ORD001095,2024-03-09,CUST9515,Garden Tools,Home & Garden,2,245.33,Central,Amanda White,490.66
ORD001096,2023-08-16,CUST3370,Headphones,Electronics,3,211.95,East,Lisa Brown,635.8499999999999
ORD001097,2024-05-26,CUST6245,Puzzle,Toys,1,27.53,East,Ryan Thompson,27.53
ORD001098,2024-12-06,CUST4534,Tablet,ELECTRONICS,4,1495.9,West,David Wilson,5983.6
ORD001099,2024-12-22,CUST4687,Basketball,Sports,2,392.93,North,Mike Davis,785.86
ORD001100,2024-05-14,CUST1353,Puzzle,Toys,2,40.42,Central,Chris Anderson,80.84
ORD001101,2023-12-12,CUST2176,Yoga Mat,Sports,4,396.37,Central,David Wilson,1585.48
ORD001102,2023-10-17,CUST3144,Action Figure,Toys,1,74.59,East,Amanda White,74.59
ORD001103,2023-02-25,CUST8239,Board Game,Toys,2,53.89,West,David Wilson,107.78
ORD001104,2023-05-29,,Jeans,Clothing,1,124.57,Central,Sarah Johnson,124.57
ORD001105,2024-11-25,CUST1922,Sneakers,Clothing,2,143.55,North,Emily Taylor,287.1
ORD001106,2024-04-30,CUST8107,T-Shirt,Clothing,3,35.26,South,Chris Anderson,105.78
ORD001107,2023-09-08,CUST3826,Laptop,Electronics,5,513.11,West,Sarah Johnson,2565.55
ORD001108,2024-04-19,CUST1190,Puzzle,Toys,3,38.39,North,Sarah Johnson,115.17
ORD001109,2023-03-26,CUST1377,Headphones,Electronics,2,1033.83,Central,Amanda White,2067.66
ORD001110,2024-08-09,CUST3967,Running Shoes,Sports,5,285.15,West,Jessica Miller,1425.75
ORD001111,2024-10-22,CUST2040,Puzzle,Toys,3,4036.0,Central,Mike Davis,121.08
ORD001112,2024-02-20,CUST9004,LEGO Set,Toys,5,48.47,North,Ryan Thompson,242.35
ORD001113,2024-08-21,CUST3960,Fiction Novel,Books,1,40.14,Central,Mike Davis,40.14
ORD001114,2023-01-06,CUST4378,Self-Help,Books,2,42.02,South,Sarah Johnson,84.04
ORD001115,2024-07-29,,Coffee Maker,Home & Garden,3,52.84,Central,Mike Davis,158.52
ORD001116,2024-03-09,CUST5807,LEGO Set,Toys,5,36.11,Central,Jessica Miller,180.55
ORD001117,2023-05-24,CUST9818,Self-Help,Books,3,37.8,Central,Lisa Brown,113.39999999999999
ORD001118,2024-12-05,CUST3321,Smart Watch,Electronics,2,1265.69,East,Lisa Brown,2531.38
ORD001119,2023-05-18,CUST7914,Textbook,Books,2,18.64,North,Ryan Thompson,37.28
ORD001120,2023-09-19,CUST2364,Bedding,Home & Garden,4,205.44,East,Chris Anderson,821.76
ORD001121,2024-12-12,CUST4156,Dress,Clothing,3,46.49,East,Amanda White,139.47
ORD001122,2024-11-04,CUST6183,Remote Car,Toys,2,66.42,West,Chris Anderson,132.84
ORD001123,2023-01-27,CUST9984,Cookbook,Books,1,13.1,West,Sarah Johnson,13.1
ORD001124,2023-12-04,CUST3397,LEGO Set,Toys,3,45.84,South,David Wilson,137.52
ORD001125,2023-01-11,CUST3023,Headphones,Electronics,1,1473.33,South,,1473.33
ORD001126,2023-11-10,CUST5620,Self-Help,Books,5,13.82,Central,David Wilson,69.1
ORD001127,2024-09-14,CUST3960,Laptop,Electronics,4,421.97,East,Ryan Thompson,1687.88
ORD001128,2024-07-18,CUST9414,Self-Help,Books,1,29.07,South,Mike Davis,29.07
ORD001129,2023-05-27,CUST5081,Bicycle,Sports,3,300.78,Central,Chris Anderson,902.3399999999999
ORD001130,2024-12-24,CUST9228,Tennis Racket,Sports,4,189.61,East,David Wilson,758.44
ORD001131,2024-03-14,CUST7660,Cookbook,Books,3,22.21,East,Sarah Johnson,66.63
ORD001132,2024-10-11,,Laptop,Electronics,2,1148.94,North,David Wilson,2297.88
ORD001133,2024-07-21,CUST3235,Basketball,Sports,5,385.81,West,Jessica Miller,1929.05
ORD001134,2024-06-11,CUST4115,Remote Car,Toys,5,74.32,North,Chris Anderson,371.59999999999997
ORD001135,2024-12-20,CUST1693,Biography,Books,5,19.77,Central,Jessica Miller,98.85
ORD001136,2023-06-22,CUST3184,Remote Car,Toys,3,91.82,Central,Emily Taylor,275.46
ORD001137,2023-02-22,CUST6537,Yoga Mat,Sports,1,167.16,South,Ryan Thompson,167.16
ORD001138,2023-05-01,CUST7449,Garden Tools,Home & Garden,1,160.44,South,David Wilson,160.44
ORD001139,2024-10-20,CUST1942,Fiction Novel,Books,4,47.42,East,John Smith,189.68
ORD001140,2024-09-22,CUST4050,Running Shoes,Sports,3,136.88,West,Emily Taylor,410.64
ORD001141,2023-01-10,CUST3518,Headphones,Electronics,5,839.66,West,Sarah Johnson,4198.3
ORD001142,2024-05-14,CUST7477,Smartphone,Electronics,4,1200.28,East,David Wilson,4801.12
ORD001143,2024-01-09,CUST8198,Tennis Racket,Sports,4,226.16,South,Mike Davis,904.64
ORD001144,2023-12-29,CUST2813,Puzzle,Toys,2,15.49,South,David Wilson,30.98
ORD001145,2023-02-11,CUST3626,Sneakers,Clothing,1,74.74,South,Jessica Miller,74.74
ORD001146,2024-11-12,CUST6322,Coffee Maker,Home & Garden,2,143.7,West,Ryan Thompson,287.4
ORD001147,2024-02-03,CUST3548,T-Shirt,Clothing,2,144.5,East,Ryan Thompson,289.0
ORD001148,2023-01-14,CUST1131,Action Figure,Toys,4,19.42,West,Jessica Miller,77.68
ORD001149,2023-10-24,CUST3498,Bedding,Home & Garden,5,52.31,Central,Mike Davis,261.55
ORD001150,2023-09-13,CUST8031,Coffee Maker,Home & Garden,65,263.33,South,Jessica Miller,17116.45
